#1k,2f(k),3kw
5.427318203e+00,1.116840616e+00,1.217927863e-01
5.548971156e+00,1.132164019e+00,1.215010008e-01
5.670295997e+00,1.143854457e+00,1.211365961e-01
5.791220214e+00,1.151936782e+00,1.206997899e-01
5.911671530e+00,1.156539442e+00,1.201908434e-01
6.031577955e+00,1.157881135e+00,1.196100607e-01
6.150867821e+00,1.156252849e+00,1.189577889e-01
6.269469832e+00,1.151997469e+00,1.182344179e-01
6.387313101e+00,1.145489063e+00,1.174403801e-01
6.504327194e+00,1.137113612e+00,1.165761500e-01
6.620442175e+00,1.127252423e+00,1.156422441e-01
6.735588643e+00,1.116268927e+00,1.146392207e-01
6.849697777e+00,1.104499051e+00,1.135676793e-01
6.962701375e+00,1.092244979e+00,1.124282602e-01
7.074531898e+00,1.079771862e+00,1.112216445e-01
7.185122505e+00,1.067306927e+00,1.099485533e-01
7.294407099e+00,1.055040381e+00,1.086097477e-01
7.402320362e+00,1.043127580e+00,1.072060277e-01
7.508797796e+00,1.031691973e+00,1.057382323e-01
7.613775760e+00,1.020828475e+00,1.042072389e-01
7.717191512e+00,1.010606953e+00,1.026139624e-01
7.818983241e+00,1.001075654e+00,1.009593552e-01
7.919090108e+00,9.922644279e-01,9.924440616e-02
8.017452281e+00,9.841876787e-01,9.747014029e-02
8.114010970e+00,9.768470056e-01,9.563761805e-02
8.208708463e+00,9.702335268e-01,9.374793470e-02
8.301488161e+00,9.643298982e-01,9.180221969e-02
8.392294612e+00,9.591120491e-01,8.980163593e-02
8.481073542e+00,9.545506638e-01,8.774737914e-02
8.567771888e+00,9.506124383e-01,8.564067712e-02
8.652337834e+00,9.472611423e-01,8.348278901e-02
8.734720834e+00,9.444585148e-01,8.127500455e-02
8.814871650e+00,9.421650167e-01,7.901864330e-02
8.892742378e+00,9.403404643e-01,7.671505384e-02
8.968286474e+00,9.389445593e-01,7.436561301e-02
9.041458788e+00,9.379373343e-01,7.197172502e-02
9.112215585e+00,9.372795230e-01,6.953482066e-02
9.180514575e+00,9.369328683e-01,6.705635644e-02
9.246314938e+00,9.368603755e-01,6.453781370e-02
9.309577345e+00,9.370265170e-01,6.198069772e-02
9.370263985e+00,9.373973953e-01,5.938653686e-02
9.428338587e+00,9.379408680e-01,5.675688162e-02
9.483766440e+00,9.386266390e-01,5.409330370e-02
9.536514417e+00,9.394263190e-01,5.139739508e-02
9.586550990e+00,9.403134595e-01,4.867076708e-02
9.633846254e+00,9.412635614e-01,4.591504936e-02
9.678371941e+00,9.422540633e-01,4.313188899e-02
9.720101439e+00,9.432643099e-01,4.032294945e-02
9.759009807e+00,9.442755056e-01,3.748990963e-02
9.795073789e+00,9.452706545e-01,3.463446283e-02
9.828271832e+00,9.462344907e-01,3.175831581e-02
9.858584094e+00,9.471534006e-01,2.886318771e-02
9.885992457e+00,9.480153406e-01,2.595080916e-02
9.910480542e+00,9.488097537e-01,2.302292128e-02
9.932033714e+00,9.495274846e-01,2.008127492e-02
9.950639092e+00,9.501606995e-01,1.712763020e-02
9.966285565e+00,9.507028093e-01,1.416375736e-02
9.978963793e+00,9.511484007e-01,1.119144215e-02
9.988666243e+00,9.514931753e-01,8.212515093e-03
9.995387300e+00,9.517339025e-01,5.229063397e-03
9.999124440e+00,9.518684213e-01,2.246904801e-03
1.000271073e+01,9.519979555e-01,6.956417265e-03
1.001428092e+01,9.524188129e-01,1.618918028e-02
1.003508931e+01,9.531868816e-01,2.542594673e-02
1.006512810e+01,9.543203665e-01,3.464870491e-02
1.010437989e+01,9.558438503e-01,4.385099278e-02
1.015282137e+01,9.577867651e-01,5.302714311e-02
1.021042362e+01,9.601811916e-01,6.217162715e-02
1.027715224e+01,9.630590705e-01,7.127896429e-02
1.035296735e+01,9.664488142e-01,8.034370517e-02
1.043782365e+01,9.703713199e-01,8.936042916e-02
1.053167041e+01,9.748354162e-01,9.832374574e-02
1.063445155e+01,9.798328274e-01,1.072282969e-01
1.074610564e+01,9.853328225e-01,1.160687602e-01
1.086656594e+01,9.912768287e-01,1.248398515e-01
1.099576047e+01,9.975734375e-01,1.335363283e-01
1.113361200e+01,1.004094407e+00,1.421529928e-01
1.128003813e+01,1.010672449e+00,1.506846949e-01
1.143495136e+01,1.017101749e+00,1.591263352e-01
1.159825910e+01,1.023142235e+00,1.674728682e-01
1.176986374e+01,1.028528501e+00,1.757193055e-01
1.194966270e+01,1.032983981e+00,1.838607181e-01
1.213754854e+01,1.036240288e+00,1.918922401e-01
1.233340895e+01,1.038060747e+00,1.998090712e-01
1.253712687e+01,1.038266062e+00,2.076064795e-01
1.274858055e+01,1.036759086e+00,2.152798048e-01
1.296764359e+01,1.033545046e+00,2.228244607e-01
1.319418508e+01,1.028743729e+00,2.302359379e-01
1.342806960e+01,1.022590987e+00,2.375098067e-01
1.366915737e+01,1.015428516e+00,2.446417196e-01
1.391730430e+01,1.007682723e+00,2.516274141e-01
1.417236207e+01,9.998350910e-01,2.584627148e-01
1.443417823e+01,9.923874518e-01,2.651435363e-01
1.470259631e+01,9.858256772e-01,2.716658858e-01
1.497745588e+01,9.805847060e-01,2.780258648e-01
1.525859265e+01,9.770168380e-01,2.842196721e-01
1.554583860e+01,9.753642952e-01,2.902436058e-01
1.583902204e+01,9.757365749e-01,2.960940655e-01
1.613796774e+01,9.780933060e-01,3.017675543e-01
1.644249703e+01,9.822342013e-01,3.072606815e-01
1.675242789e+01,9.877989979e-01,3.125701637e-01
1.706757508e+01,9.942814476e-01,3.176928277e-01
1.738775025e+01,1.001061622e+00,3.226256116e-01
1.771276202e+01,1.007459119e+00,3.273655673e-01
1.804241616e+01,1.012805668e+00,3.319098617e-01
1.837651562e+01,1.016529543e+00,3.362557788e-01
1.871486072e+01,1.018238018e+00,3.404007211e-01
1.905724924e+01,1.017780537e+00,3.443422113e-01
1.940347654e+01,1.015277048e+00,3.480778935e-01
1.975333568e+01,1.011103248e+00,3.516055350e-01
2.010661756e+01,1.005835145e+00,3.549230273e-01
2.046311103e+01,1.000164941e+00,3.580283878e-01
2.082260301e+01,9.948052984e-01,3.609197603e-01
2.118487864e+01,9.903984450e-01,3.635954167e-01
2.154972140e+01,9.874418747e-01,3.660537579e-01
2.191691323e+01,9.862366617e-01,3.682933144e-01
2.228623465e+01,9.868600442e-01,3.703127479e-01
2.265746494e+01,9.891619721e-01,3.721108512e-01
2.303038222e+01,9.927852125e-01,3.736865497e-01
2.340476359e+01,9.972088353e-01,3.750389016e-01
2.378038530e+01,1.001813799e+00,3.761670986e-01
2.415702284e+01,1.005965961e+00,3.770704665e-01
2.453445111e+01,1.009106638e+00,3.777484652e-01
2.491244452e+01,1.010835853e+00,3.782006896e-01
2.529077714e+01,1.010971630e+00,3.784268694e-01
2.566922286e+01,1.009572155e+00,3.784268694e-01
2.604755548e+01,1.006916020e+00,3.782006896e-01
2.642554889e+01,1.003446186e+00,3.777484652e-01
2.680297716e+01,9.996914590e-01,3.770704665e-01
2.717961470e+01,9.961825296e-01,3.761670986e-01
2.755523641e+01,9.933775612e-01,3.750389016e-01
2.792961778e+01,9.916071231e-01,3.736865497e-01
2.830253506e+01,9.910425644e-01,3.721108512e-01
2.867376535e+01,9.916876493e-01,3.703127479e-01
2.904308677e+01,9.933909104e-01,3.682933144e-01
2.941027860e+01,9.958751679e-01,3.660537579e-01
2.977512136e+01,9.987800766e-01,3.635954167e-01
3.013739699e+01,1.001712738e+00,3.609197603e-01
3.049688897e+01,1.004300305e+00,3.580283878e-01
3.085338244e+01,1.006237612e+00,3.549230273e-01
3.120666432e+01,1.007323023e+00,3.516055350e-01
3.155652346e+01,1.007477324e+00,3.480778935e-01
3.190275076e+01,1.006743579e+00,3.443422113e-01
3.224513928e+01,1.005269574e+00,3.404007211e-01
3.258348438e+01,1.003277590e+00,3.362557788e-01
3.291758384e+01,1.001028048e+00,3.319098617e-01
3.324723798e+01,9.987834987e-01,3.273655673e-01
3.357224975e+01,9.967781011e-01,3.226256116e-01
3.389242492e+01,9.951956166e-01,3.176928277e-01
3.420757211e+01,9.941569324e-01,3.125701637e-01
3.451750297e+01,9.937165370e-01,3.072606815e-01
3.482203226e+01,9.938664321e-01,3.017675543e-01
3.512097796e+01,9.945455537e-01,2.960940655e-01
3.541416140e+01,9.956527196e-01,2.902436058e-01
3.570140735e+01,9.970612681e-01,2.842196721e-01
3.598254412e+01,9.986337759e-01,2.780258648e-01
3.625740369e+01,1.000235516e+00,2.716658858e-01
3.652582177e+01,1.001745621e+00,2.651435363e-01
3.678763793e+01,1.003065271e+00,2.584627148e-01
3.704269570e+01,1.004122588e+00,2.516274141e-01
3.729084263e+01,1.004874302e+00,2.446417196e-01
3.753193040e+01,1.005304582e+00,2.375098067e-01
3.776581492e+01,1.005421655e+00,2.302359379e-01
3.799235641e+01,1.005252969e+00,2.228244607e-01
3.821141945e+01,1.004839670e+00,2.152798048e-01
3.842287313e+01,1.004231063e+00,2.076064795e-01
3.862659105e+01,1.003479578e+00,1.998090712e-01
3.882245146e+01,1.002636590e+00,1.918922401e-01
3.901033730e+01,1.001749259e+00,1.838607181e-01
3.919013626e+01,1.000858403e+00,1.757193055e-01
3.936174090e+01,9.999973288e-01,1.674728682e-01
3.952504864e+01,9.991914641e-01,1.591263352e-01
3.967996187e+01,9.984586089e-01,1.506846949e-01
3.982638800e+01,9.978096230e-01,1.421529928e-01
3.996423953e+01,9.972493817e-01,1.335363283e-01
4.009343406e+01,9.967778612e-01,1.248398515e-01
4.021389436e+01,9.963912426e-01,1.160687602e-01
4.032554845e+01,9.960829578e-01,1.072282969e-01
4.042832959e+01,9.958446259e-01,9.832374574e-02
4.052217635e+01,9.956668533e-01,8.936042916e-02
4.060703265e+01,9.955398874e-01,8.034370517e-02
4.068284776e+01,9.954541285e-01,7.127896429e-02
4.074957638e+01,9.954005127e-01,6.217162715e-02
4.080717863e+01,9.953707829e-01,5.302714311e-02
4.085562011e+01,9.953576685e-01,4.385099278e-02
4.089487190e+01,9.953549957e-01,3.464870491e-02
4.092491069e+01,9.953577462e-01,2.542594673e-02
4.094571908e+01,9.953620816e-01,1.618918028e-02
4.095728927e+01,9.953653503e-01,6.956417265e-03
