#1k,2f(k),3kw
9.483766440e+00,9.419661400e-01,5.409330370e-02
9.536514417e+00,9.427760927e-01,5.139739508e-02
9.586550990e+00,9.436645750e-01,4.867076708e-02
9.633846254e+00,9.446084063e-01,4.591504936e-02
9.678371941e+00,9.455863055e-01,4.313188899e-02
9.720101439e+00,9.465788487e-01,4.032294945e-02
9.759009807e+00,9.475684141e-01,3.748990963e-02
9.795073789e+00,9.485391134e-01,3.463446283e-02
9.828271832e+00,9.494767166e-01,3.175831581e-02
9.858584094e+00,9.503685692e-01,2.886318771e-02
9.885992457e+00,9.512035062e-01,2.595080916e-02
9.910480542e+00,9.519717659e-01,2.302292128e-02
9.932033714e+00,9.526649034e-01,2.008127492e-02
9.950639092e+00,9.532757093e-01,1.712763020e-02
9.966285565e+00,9.537981323e-01,1.416375736e-02
9.978963793e+00,9.542272101e-01,1.119144215e-02
9.988666243e+00,9.545590088e-01,8.212515093e-03
9.995387300e+00,9.547905759e-01,5.229063397e-03
9.999124440e+00,9.549199408e-01,2.246904801e-03
1.000271073e+01,9.550444885e-01,6.956417265e-03
1.001428092e+01,9.554489875e-01,1.618918028e-02
1.003508931e+01,9.561866002e-01,2.542594673e-02
1.006512810e+01,9.572737872e-01,3.464870491e-02
1.010437989e+01,9.587326685e-01,4.385099278e-02
1.015282137e+01,9.605895499e-01,5.302714311e-02
1.021042362e+01,9.628728122e-01,6.217162715e-02
1.027715224e+01,9.656102501e-01,7.127896429e-02
1.035296735e+01,9.688258622e-01,8.034370517e-02
1.043782365e+01,9.725361033e-01,8.936042916e-02
1.053167041e+01,9.767456433e-01,9.832374574e-02
1.063445155e+01,9.814427290e-01,1.072282969e-01
1.074610564e+01,9.865943221e-01,1.160687602e-01
1.086656594e+01,9.921412907e-01,1.248398515e-01
1.099576047e+01,9.979940700e-01,1.335363283e-01
1.113361200e+01,1.004029360e+00,1.421529928e-01
1.128003813e+01,1.010088590e+00,1.506846949e-01
1.143495136e+01,1.015979004e+00,1.591263352e-01
1.159825910e+01,1.021478260e+00,1.674728682e-01
1.176986374e+01,1.026343310e+00,1.757193055e-01
1.194966270e+01,1.030323982e+00,1.838607181e-01
1.213754854e+01,1.033181084e+00,1.918922401e-01
1.233340895e+01,1.034707978e+00,1.998090712e-01
1.253712687e+01,1.034753644e+00,2.076064795e-01
1.274858055e+01,1.033244386e+00,2.152798048e-01
1.296764359e+01,1.030200903e+00,2.228244607e-01
1.319418508e+01,1.025747648e+00,2.302359379e-01
1.342806960e+01,1.020112301e+00,2.375098067e-01
1.366915737e+01,1.013614691e+00,2.446417196e-01
1.391730430e+01,1.006646138e+00,2.516274141e-01
1.417236207e+01,9.996416469e-01,2.584627148e-01
1.443417823e+01,9.930481241e-01,2.651435363e-01
1.470259631e+01,9.872918147e-01,2.716658858e-01
1.497745588e+01,9.827475419e-01,2.780258648e-01
1.525859265e+01,9.797114118e-01,2.842196721e-01
1.554583860e+01,9.783778345e-01,2.902436058e-01
1.583902204e+01,9.788213192e-01,2.960940655e-01
1.613796774e+01,9.809836877e-01,3.017675543e-01
1.644249703e+01,9.846680907e-01,3.072606815e-01
1.675242789e+01,9.895422309e-01,3.125701637e-01
1.706757508e+01,9.951540003e-01,3.176928277e-01
1.738775025e+01,1.000962638e+00,3.226256116e-01
1.771276202e+01,1.006386820e+00,3.273655673e-01
1.804241616e+01,1.010867519e+00,3.319098617e-01
1.837651562e+01,1.013938484e+00,3.362557788e-01
1.871486072e+01,1.015292527e+00,3.404007211e-01
1.905724924e+01,1.014829588e+00,3.443422113e-01
1.940347654e+01,1.012674696e+00,3.480778935e-01
1.975333568e+01,1.009160467e+00,3.516055350e-01
2.010661756e+01,1.004777355e+00,3.549230273e-01
2.046311103e+01,1.000102279e+00,3.580283878e-01
2.082260301e+01,9.957196933e-01,3.609197603e-01
2.118487864e+01,9.921481364e-01,3.635954167e-01
2.154972140e+01,9.897813729e-01,3.660537579e-01
2.191691323e+01,9.888486480e-01,3.682933144e-01
2.228623465e+01,9.893952438e-01,3.703127479e-01
2.265746494e+01,9.912829901e-01,3.721108512e-01
2.303038222e+01,9.942101266e-01,3.736865497e-01
2.340476359e+01,9.977497637e-01,3.750389016e-01
2.378038530e+01,1.001405000e+00,3.761670986e-01
2.415702284e+01,1.004676014e+00,3.770704665e-01
2.453445111e+01,1.007130697e+00,3.777484652e-01
2.491244452e+01,1.008467235e+00,3.782006896e-01
2.529077714e+01,1.008556476e+00,3.784268694e-01
2.566922286e+01,1.007455160e+00,3.784268694e-01
2.604755548e+01,1.005387605e+00,3.782006896e-01
2.642554889e+01,1.002700886e+00,3.777484652e-01
2.680297716e+01,9.998041694e-01,3.770704665e-01
2.717961470e+01,9.971047961e-01,3.761670986e-01
2.755523641e+01,9.949520331e-01,3.750389016e-01
2.792961778e+01,9.935956666e-01,3.736865497e-01
2.830253506e+01,9.931625337e-01,3.721108512e-01
2.867376535e+01,9.936509861e-01,3.703127479e-01
2.904308677e+01,9.949414106e-01,3.682933144e-01
2.941027860e+01,9.968199501e-01,3.660537579e-01
2.977512136e+01,9.990119230e-01,3.635954167e-01
3.013739699e+01,1.001220753e+00,3.609197603e-01
3.049688897e+01,1.003167537e+00,3.580283878e-01
3.085338244e+01,1.004626017e+00,3.549230273e-01
3.120666432e+01,1.005448162e+00,3.516055350e-01
3.155652346e+01,1.005576986e+00,3.480778935e-01
3.190275076e+01,1.005045541e+00,3.443422113e-01
3.224513928e+01,1.003963527e+00,3.404007211e-01
3.258348438e+01,1.002495046e+00,3.362557788e-01
3.291758384e+01,1.000832119e+00,3.319098617e-01
3.324723798e+01,9.991684951e-01,3.273655673e-01
3.357224975e+01,9.976773503e-01,3.226256116e-01
3.389242492e+01,9.964950601e-01,3.176928277e-01
3.420757211e+01,9.957118401e-01,3.125701637e-01
3.451750297e+01,9.953689483e-01,3.072606815e-01
3.482203226e+01,9.954614247e-01,3.017675543e-01
3.512097796e+01,9.959449950e-01,2.960940655e-01
3.541416140e+01,9.967456635e-01,2.902436058e-01
3.570140735e+01,9.977705928e-01,2.842196721e-01
3.598254412e+01,9.989190241e-01,2.780258648e-01
3.625740369e+01,1.000092212e+00,2.716658858e-01
3.652582177e+01,1.001201602e+00,2.651435363e-01
3.678763793e+01,1.002174768e+00,2.584627148e-01
3.704269570e+01,1.002958910e+00,2.516274141e-01
3.729084263e+01,1.003522009e+00,2.446417196e-01
3.753193040e+01,1.003851936e+00,2.375098067e-01
3.776581492e+01,1.003953992e+00,2.302359379e-01
3.799235641e+01,1.003847434e+00,2.228244607e-01
3.821141945e+01,1.003561513e+00,2.152798048e-01
3.842287313e+01,1.003131508e+00,2.076064795e-01
3.862659105e+01,1.002595121e+00,1.998090712e-01
3.882245146e+01,1.001989463e+00,1.918922401e-01
3.901033730e+01,1.001348760e+00,1.838607181e-01
3.919013626e+01,1.000702795e+00,1.757193055e-01
3.936174090e+01,1.000076023e+00,1.674728682e-01
3.952504864e+01,9.994872656e-01,1.591263352e-01
3.967996187e+01,9.989498540e-01,1.506846949e-01
3.982638800e+01,9.984720911e-01,1.421529928e-01
3.996423953e+01,9.980579187e-01,1.335363283e-01
4.009343406e+01,9.977076845e-01,1.248398515e-01
4.021389436e+01,9.974189323e-01,1.160687602e-01
4.032554845e+01,9.971871555e-01,1.072282969e-01
4.042832959e+01,9.970064773e-01,9.832374574e-02
4.052217635e+01,9.968702354e-01,8.936042916e-02
4.060703265e+01,9.967714622e-01,8.034370517e-02
4.068284776e+01,9.967032645e-01,7.127896429e-02
4.074957638e+01,9.966591079e-01,6.217162715e-02
4.080717863e+01,9.966330214e-01,5.302714311e-02
4.085562011e+01,9.966197345e-01,4.385099278e-02
4.089487190e+01,9.966147627e-01,3.464870491e-02
4.092491069e+01,9.966144547e-01,2.542594673e-02
4.094571908e+01,9.966160145e-01,1.618918028e-02
4.095728927e+01,9.966175081e-01,6.956417265e-03
