#1k,2f(k),3kw
1.035296735e+01,9.689323463e-01,8.034370517e-02
1.043782365e+01,9.726331648e-01,8.936042916e-02
1.053167041e+01,9.768313741e-01,9.832374574e-02
1.063445155e+01,9.815150567e-01,1.072282969e-01
1.074610564e+01,9.866510608e-01,1.160687602e-01
1.086656594e+01,9.921802187e-01,1.248398515e-01
1.099576047e+01,9.980130363e-01,1.335363283e-01
1.113361200e+01,1.004026423e+00,1.421529928e-01
1.128003813e+01,1.010062186e+00,1.506846949e-01
1.143495136e+01,1.015928144e+00,1.591263352e-01
1.159825910e+01,1.021402742e+00,1.674728682e-01
1.176986374e+01,1.026243928e+00,1.757193055e-01
1.194966270e+01,1.030202721e+00,1.838607181e-01
1.213754854e+01,1.033041250e+00,1.918922401e-01
1.233340895e+01,1.034554260e+00,1.998090712e-01
1.253712687e+01,1.034592053e+00,2.076064795e-01
1.274858055e+01,1.033082062e+00,2.152798048e-01
1.296764359e+01,1.030045783e+00,2.228244607e-01
1.319418508e+01,1.025607999e+00,2.302359379e-01
1.342806960e+01,1.019996152e+00,2.375098067e-01
1.366915737e+01,1.013529204e+00,2.446417196e-01
1.391730430e+01,1.006596979e+00,2.516274141e-01
1.417236207e+01,9.996324129e-01,2.584627148e-01
1.443417823e+01,9.930798767e-01,2.651435363e-01
1.470259631e+01,9.873627714e-01,2.716658858e-01
1.497745588e+01,9.828529536e-01,2.780258648e-01
1.525859265e+01,9.798436558e-01,2.842196721e-01
1.554583860e+01,9.785267423e-01,2.902436058e-01
1.583902204e+01,9.789747522e-01,2.960940655e-01
1.613796774e+01,9.811283661e-01,3.017675543e-01
1.644249703e+01,9.847906631e-01,3.072606815e-01
1.675242789e+01,9.896305412e-01,3.125701637e-01
1.706757508e+01,9.951984613e-01,3.176928277e-01
1.738775025e+01,1.000957564e+00,3.226256116e-01
1.771276202e+01,1.006331518e+00,3.273655673e-01
1.804241616e+01,1.010766900e+00,3.319098617e-01
1.837651562e+01,1.013802994e+00,3.362557788e-01
1.871486072e+01,1.015137268e+00,3.404007211e-01
1.905724924e+01,1.014672659e+00,3.443422113e-01
1.940347654e+01,1.012534954e+00,3.480778935e-01
1.975333568e+01,1.009055039e+00,3.516055350e-01
2.010661756e+01,1.004719306e+00,3.549230273e-01
2.046311103e+01,1.000098800e+00,3.580283878e-01
2.082260301e+01,9.957710702e-01,3.609197603e-01
2.118487864e+01,9.922476213e-01,3.635954167e-01
2.154972140e+01,9.899159507e-01,3.660537579e-01
2.191691323e+01,9.890005962e-01,3.682933144e-01
2.228623465e+01,9.895443137e-01,3.703127479e-01
2.265746494e+01,9.914089861e-01,3.721108512e-01
2.303038222e+01,9.942956057e-01,3.736865497e-01
2.340476359e+01,9.977825261e-01,3.750389016e-01
2.378038530e+01,1.001380001e+00,3.761670986e-01
2.415702284e+01,1.004596347e+00,3.770704665e-01
2.453445111e+01,1.007007385e+00,3.777484652e-01
2.491244452e+01,1.008317759e+00,3.782006896e-01
2.529077714e+01,1.008402224e+00,3.784268694e-01
2.566922286e+01,1.007318204e+00,3.784268694e-01
2.604755548e+01,1.005287373e+00,3.782006896e-01
2.642554889e+01,1.002651313e+00,3.777484652e-01
2.680297716e+01,9.998117755e-01,3.770704665e-01
2.717961470e+01,9.971679429e-01,3.761670986e-01
2.755523641e+01,9.950613865e-01,3.750389016e-01
2.792961778e+01,9.937357041e-01,3.736865497e-01
2.830253506e+01,9.933138196e-01,3.721108512e-01
2.867376535e+01,9.937928756e-01,3.703127479e-01
2.904308677e+01,9.950548226e-01,3.682933144e-01
2.941027860e+01,9.968898619e-01,3.660537579e-01
2.977512136e+01,9.990292741e-01,3.635954167e-01
3.013739699e+01,1.001183517e+00,3.609197603e-01
3.049688897e+01,1.003080822e+00,3.580283878e-01
3.085338244e+01,1.004501196e+00,3.549230273e-01
3.120666432e+01,1.005301174e+00,3.516055350e-01
3.155652346e+01,1.005426103e+00,3.480778935e-01
3.190275076e+01,1.004908937e+00,3.443422113e-01
3.224513928e+01,1.003857025e+00,3.404007211e-01
3.258348438e+01,1.002430345e+00,3.362557788e-01
3.291758384e+01,1.000815693e+00,3.319098617e-01
3.324723798e+01,9.992012228e-01,3.273655673e-01
3.357224975e+01,9.977548399e-01,3.226256116e-01
3.389242492e+01,9.966085230e-01,3.176928277e-01
3.420757211e+01,9.958493447e-01,3.125701637e-01
3.451750297e+01,9.955168598e-01,3.072606815e-01
3.482203226e+01,9.956058560e-01,3.017675543e-01
3.512097796e+01,9.960731196e-01,2.960940655e-01
3.541416140e+01,9.968467821e-01,2.902436058e-01
3.570140735e+01,9.978368826e-01,2.842196721e-01
3.598254412e+01,9.989459421e-01,2.780258648e-01
3.625740369e+01,1.000078560e+00,2.716658858e-01
3.652582177e+01,1.001149293e+00,2.651435363e-01
3.678763793e+01,1.002088354e+00,2.584627148e-01
3.704269570e+01,1.002844954e+00,2.516274141e-01
3.729084263e+01,1.003388374e+00,2.446417196e-01
3.753193040e+01,1.003707077e+00,2.375098067e-01
3.776581492e+01,1.003806308e+00,2.302359379e-01
3.799235641e+01,1.003704726e+00,2.228244607e-01
3.821141945e+01,1.003430580e+00,2.152798048e-01
3.842287313e+01,1.003017881e+00,2.076064795e-01
3.862659105e+01,1.002502935e+00,1.998090712e-01
3.882245146e+01,1.001921448e+00,1.918922401e-01
3.901033730e+01,1.001306325e+00,1.838607181e-01
3.919013626e+01,1.000686178e+00,1.757193055e-01
3.936174090e+01,1.000084489e+00,1.674728682e-01
3.952504864e+01,9.995193156e-01,1.591263352e-01
3.967996187e+01,9.990034386e-01,1.506846949e-01
3.982638800e+01,9.985448104e-01,1.421529928e-01
3.996423953e+01,9.981471981e-01,1.335363283e-01
4.009343406e+01,9.978109229e-01,1.248398515e-01
4.021389436e+01,9.975336190e-01,1.160687602e-01
4.032554845e+01,9.973109583e-01,1.072282969e-01
4.042832959e+01,9.971373021e-01,9.832374574e-02
4.052217635e+01,9.970062619e-01,8.936042916e-02
4.060703265e+01,9.969111599e-01,8.034370517e-02
4.068284776e+01,9.968453913e-01,7.127896429e-02
4.074957638e+01,9.968026972e-01,6.217162715e-02
4.080717863e+01,9.967773597e-01,5.302714311e-02
4.085562011e+01,9.967643326e-01,4.385099278e-02
4.089487190e+01,9.967593229e-01,3.464870491e-02
4.092491069e+01,9.967588358e-01,2.542594673e-02
4.094571908e+01,9.967601952e-01,1.618918028e-02
4.095728927e+01,9.967615505e-01,6.956417265e-03
