#1k,2f(k),3kw
5.548971156e+00,1.129910739e+00,1.215010008e-01
5.670295997e+00,1.141175716e+00,1.211365961e-01
5.791220214e+00,1.148879174e+00,1.206997899e-01
5.911671530e+00,1.153158771e+00,1.201908434e-01
6.031577955e+00,1.154240123e+00,1.196100607e-01
6.150867821e+00,1.152418688e+00,1.189577889e-01
6.269469832e+00,1.148039391e+00,1.182344179e-01
6.387313101e+00,1.141476075e+00,1.174403801e-01
6.504327194e+00,1.133112507e+00,1.165761500e-01
6.620442175e+00,1.123326133e+00,1.156422441e-01
6.735588643e+00,1.112475252e+00,1.146392207e-01
6.849697777e+00,1.100889756e+00,1.135676793e-01
6.962701375e+00,1.088865227e+00,1.124282602e-01
7.074531898e+00,1.076659949e+00,1.112216445e-01
7.185122505e+00,1.064494263e+00,1.099485533e-01
7.294407099e+00,1.052551659e+00,1.086097477e-01
7.402320362e+00,1.040981099e+00,1.072060277e-01
7.508797796e+00,1.029900062e+00,1.057382323e-01
7.613775760e+00,1.019397982e+00,1.042072389e-01
7.717191512e+00,1.009539776e+00,1.026139624e-01
7.818983241e+00,1.000369283e+00,1.009593552e-01
7.919090108e+00,9.919124928e-01,9.924440616e-02
8.017452281e+00,9.841804749e-01,9.747014029e-02
8.114010970e+00,9.771720028e-01,9.563761805e-02
8.208708463e+00,9.708758488e-01,9.374793470e-02
8.301488161e+00,9.652727717e-01,9.180221969e-02
8.392294612e+00,9.603372205e-01,8.980163593e-02
8.481073542e+00,9.560387827e-01,8.774737914e-02
8.567771888e+00,9.523434080e-01,8.564067712e-02
8.652337834e+00,9.492144387e-01,8.348278901e-02
8.734720834e+00,9.466134734e-01,8.127500455e-02
8.814871650e+00,9.445010903e-01,7.901864330e-02
8.892742378e+00,9.428374507e-01,7.671505384e-02
8.968286474e+00,9.415828021e-01,7.436561301e-02
9.041458788e+00,9.406978962e-01,7.197172502e-02
9.112215585e+00,9.401443340e-01,6.953482066e-02
9.180514575e+00,9.398848492e-01,6.705635644e-02
9.246314938e+00,9.398835379e-01,6.453781370e-02
9.309577345e+00,9.401060419e-01,6.198069772e-02
9.370263985e+00,9.405196905e-01,5.938653686e-02
9.428338587e+00,9.410936062e-01,5.675688162e-02
9.483766440e+00,9.417987778e-01,5.409330370e-02
9.536514417e+00,9.426081050e-01,5.139739508e-02
9.586550990e+00,9.434964166e-01,4.867076708e-02
9.633846254e+00,9.444404665e-01,4.591504936e-02
9.678371941e+00,9.454189096e-01,4.313188899e-02
9.720101439e+00,9.464122607e-01,4.032294945e-02
9.759009807e+00,9.474028385e-01,3.748990963e-02
9.795073789e+00,9.483746995e-01,3.463446283e-02
9.828271832e+00,9.493135611e-01,3.175831581e-02
9.858584094e+00,9.502067204e-01,2.886318771e-02
9.885992457e+00,9.510429680e-01,2.595080916e-02
9.910480542e+00,9.518125017e-01,2.302292128e-02
9.932033714e+00,9.525068408e-01,2.008127492e-02
9.950639092e+00,9.531187441e-01,1.712763020e-02
9.966285565e+00,9.536421328e-01,1.416375736e-02
9.978963793e+00,9.540720218e-01,1.119144215e-02
9.988666243e+00,9.544044585e-01,8.212515093e-03
9.995387300e+00,9.546364764e-01,5.229063397e-03
9.999124440e+00,9.547660949e-01,2.246904801e-03
1.000271073e+01,9.548908882e-01,6.956417265e-03
1.001428092e+01,9.552961932e-01,1.618918028e-02
1.003508931e+01,9.560353084e-01,2.542594673e-02
1.006512810e+01,9.571247837e-01,3.464870491e-02
1.010437989e+01,9.585868650e-01,4.385099278e-02
1.015282137e+01,9.604480186e-01,5.302714311e-02
1.021042362e+01,9.627368155e-01,6.217162715e-02
1.027715224e+01,9.654812641e-01,7.127896429e-02
1.035296735e+01,9.687055916e-01,8.034370517e-02
1.043782365e+01,9.724264837e-01,8.936042916e-02
1.053167041e+01,9.766488284e-01,9.832374574e-02
1.063445155e+01,9.813610576e-01,1.072282969e-01
1.074610564e+01,9.865302598e-01,1.160687602e-01
1.086656594e+01,9.920973426e-01,1.248398515e-01
1.099576047e+01,9.979726602e-01,1.335363283e-01
1.113361200e+01,1.004032675e+00,1.421529928e-01
1.128003813e+01,1.010118387e+00,1.506846949e-01
1.143495136e+01,1.016036393e+00,1.591263352e-01
1.159825910e+01,1.021563459e+00,1.674728682e-01
1.176986374e+01,1.026455411e+00,1.757193055e-01
1.194966270e+01,1.030460736e+00,1.838607181e-01
1.213754854e+01,1.033338745e+00,1.918922401e-01
1.233340895e+01,1.034881247e+00,1.998090712e-01
1.253712687e+01,1.034935734e+00,2.076064795e-01
1.274858055e+01,1.033427240e+00,2.152798048e-01
1.296764359e+01,1.030375575e+00,2.228244607e-01
1.319418508e+01,1.025904831e+00,2.302359379e-01
1.342806960e+01,1.020242973e+00,2.375098067e-01
1.366915737e+01,1.013710818e+00,2.446417196e-01
1.391730430e+01,1.006701385e+00,2.516274141e-01
1.417236207e+01,9.996520185e-01,2.584627148e-01
1.443417823e+01,9.930124814e-01,2.651435363e-01
1.470259631e+01,9.872122144e-01,2.716658858e-01
1.497745588e+01,9.826293636e-01,2.780258648e-01
1.525859265e+01,9.795632435e-01,2.842196721e-01
1.554583860e+01,9.782110974e-01,2.902436058e-01
1.583902204e+01,9.786496167e-01,2.960940655e-01
1.613796774e+01,9.808218746e-01,3.017675543e-01
1.644249703e+01,9.845310769e-01,3.072606815e-01
1.675242789e+01,9.894435686e-01,3.125701637e-01
1.706757508e+01,9.951043537e-01,3.176928277e-01
1.738775025e+01,1.000968300e+00,3.226256116e-01
1.771276202e+01,1.006448505e+00,3.273655673e-01
1.804241616e+01,1.010979683e+00,3.319098617e-01
1.837651562e+01,1.014089420e+00,3.362557788e-01
1.871486072e+01,1.015465360e+00,3.404007211e-01
1.905724924e+01,1.015004137e+00,3.443422113e-01
1.940347654e+01,1.012829989e+00,3.480778935e-01
1.975333568e+01,1.009277514e+00,3.516055350e-01
2.010661756e+01,1.004841734e+00,3.549230273e-01
2.046311103e+01,1.000106133e+00,3.580283878e-01
2.082260301e+01,9.956628392e-01,3.609197603e-01
2.118487864e+01,9.920381688e-01,3.635954167e-01
2.154972140e+01,9.896327783e-01,3.660537579e-01
2.191691323e+01,9.886810526e-01,3.682933144e-01
2.228623465e+01,9.892309909e-01,3.703127479e-01
2.265746494e+01,9.911442968e-01,3.721108512e-01
2.303038222e+01,9.941161219e-01,3.736865497e-01
2.340476359e+01,9.977137670e-01,3.750389016e-01
2.378038530e+01,1.001432441e+00,3.761670986e-01
2.415702284e+01,1.004763380e+00,3.770704665e-01
2.453445111e+01,1.007265790e+00,3.777484652e-01
2.491244452e+01,1.008630813e+00,3.782006896e-01
2.529077714e+01,1.008725080e+00,3.784268694e-01
2.566922286e+01,1.007604670e+00,3.784268694e-01
2.604755548e+01,1.005496876e+00,3.782006896e-01
2.642554889e+01,1.002754852e+00,3.777484652e-01
2.680297716e+01,9.997959013e-01,3.770704665e-01
2.717961470e+01,9.970362527e-01,3.761670986e-01
2.755523641e+01,9.948335066e-01,3.750389016e-01
2.792961778e+01,9.934440972e-01,3.736865497e-01
2.830253506e+01,9.929990131e-01,3.721108512e-01
2.867376535e+01,9.934978223e-01,3.703127479e-01
2.904308677e+01,9.948191404e-01,3.682933144e-01
2.941027860e+01,9.967446692e-01,3.660537579e-01
2.977512136e+01,9.989932615e-01,3.635954167e-01
3.013739699e+01,1.001260753e+00,3.609197603e-01
3.049688897e+01,1.003260577e+00,3.580283878e-01
3.085338244e+01,1.004759777e+00,3.549230273e-01
3.120666432e+01,1.005605469e+00,3.516055350e-01
3.155652346e+01,1.005738241e+00,3.480778935e-01
3.190275076e+01,1.005191328e+00,3.443422113e-01
3.224513928e+01,1.004077021e+00,3.404007211e-01
3.258348438e+01,1.002563890e+00,3.362557788e-01
3.291758384e+01,1.000849571e+00,3.319098617e-01
3.324723798e+01,9.991337790e-01,3.273655673e-01
3.357224975e+01,9.975952780e-01,3.226256116e-01
3.389242492e+01,9.963750659e-01,3.176928277e-01
3.420757211e+01,9.955666299e-01,3.125701637e-01
3.451750297e+01,9.952129642e-01,3.072606815e-01
3.482203226e+01,9.953093128e-01,3.017675543e-01
3.512097796e+01,9.958102282e-01,2.960940655e-01
3.541416140e+01,9.966394322e-01,2.902436058e-01
3.570140735e+01,9.977010330e-01,2.842196721e-01
3.598254412e+01,9.988908104e-01,2.780258648e-01
3.625740369e+01,1.000106505e+00,2.716658858e-01
3.652582177e+01,1.001256307e+00,2.651435363e-01
3.678763793e+01,1.002265041e+00,2.584627148e-01
3.704269570e+01,1.003077827e+00,2.516274141e-01
3.729084263e+01,1.003661311e+00,2.446417196e-01
3.753193040e+01,1.004002772e+00,2.375098067e-01
3.776581492e+01,1.004107601e+00,2.302359379e-01
3.799235641e+01,1.003995705e+00,2.228244607e-01
3.821141945e+01,1.003697402e+00,2.152798048e-01
3.842287313e+01,1.003249310e+00,2.076064795e-01
3.862659105e+01,1.002690593e+00,1.998090712e-01
3.882245146e+01,1.002059830e+00,1.918922401e-01
3.901033730e+01,1.001392619e+00,1.838607181e-01
3.919013626e+01,1.000719952e+00,1.757193055e-01
3.936174090e+01,1.000067289e+00,1.674728682e-01
3.952504864e+01,9.994542337e-01,1.591263352e-01
3.967996187e+01,9.988946746e-01,1.506846949e-01
3.982638800e+01,9.983972675e-01,1.421529928e-01
3.996423953e+01,9.979661249e-01,1.335363283e-01
4.009343406e+01,9.976016132e-01,1.248398515e-01
4.021389436e+01,9.973011754e-01,1.160687602e-01
4.032554845e+01,9.970601149e-01,1.072282969e-01
4.042832959e+01,9.968723051e-01,9.832374574e-02
4.052217635e+01,9.967307980e-01,8.936042916e-02
4.060703265e+01,9.966283260e-01,8.034370517e-02
4.068284776e+01,9.965576975e-01,7.127896429e-02
4.074957638e+01,9.965120944e-01,6.217162715e-02
4.080717863e+01,9.964852855e-01,5.302714311e-02
4.085562011e+01,9.964717700e-01,4.385099278e-02
4.089487190e+01,9.964668671e-01,3.464870491e-02
4.092491069e+01,9.964667653e-01,2.542594673e-02
4.094571908e+01,9.964685457e-01,1.618918028e-02
4.095728927e+01,9.964701896e-01,6.956417265e-03
